1.0, 1.1, 1494, 2402.0
1.0, 1.0, 1487, 2388.0
1.0, 1.2000000000000002, 1520, 3216.0
1.0, 1.5000000000000004, 1616, 2368.0
1.0, 1.4000000000000004, 1778, 2758.0
1.0, 1.3000000000000003, 1891, 3470.0
1.0, 1.6000000000000005, 1581, 2122.0
1.1, 1.0, 1397, 1782.0
1.1, 1.1, 1415, 1732.0
1.0, 1.8000000000000007, 2320, 5832.0
1.1, 1.2000000000000002, 1472, 1684.0
1.1, 1.3000000000000003, 1573, 2894.0
1.1, 1.4000000000000004, 1646, 2744.0
1.0, 1.7000000000000006, 3718, 2688.0
1.1, 1.6000000000000005, 3664, 4706.0
1.0, 1.9000000000000008, 5651, 4188.0
1.2000000000000002, 1.0, 1375, 2380.0
1.2000000000000002, 1.1, 1360, 2004.0
1.2000000000000002, 1.2000000000000002, 1390, 1470.0
1.2000000000000002, 1.3000000000000003, 1434, 2008.0
1.2000000000000002, 1.4000000000000004, 1438, 1928.0
1.1, 1.5000000000000004, infty, 3162.0
1.1, 1.5000000000000004, 6000, 3162.0
1.1, 1.7000000000000006, infty, 2878.0
1.1, 1.7000000000000006, 6000, 2878.0
1.1, 1.8000000000000007, infty, 3538.0
1.1, 1.8000000000000007, 6000, 3538.0
1.1, 1.9000000000000008, infty, 4324.0
1.1, 1.9000000000000008, 6000, 4324.0
1.3000000000000003, 1.0, 1308, 1822.0
1.3000000000000003, 1.1, 1337, 1914.0
1.3000000000000003, 1.2000000000000002, 1359, 1816.0
1.3000000000000003, 1.3000000000000003, 1445, 3294.0
1.2000000000000002, 1.5000000000000004, infty, 2888.0
1.2000000000000002, 1.5000000000000004, 6000, 2888.0
1.3000000000000003, 1.4000000000000004, 1437, 3532.0
1.2000000000000002, 1.6000000000000005, infty, 16874.0
1.2000000000000002, 1.6000000000000005, 6000, 16874.0
1.2000000000000002, 1.7000000000000006, infty, 13258.0
1.2000000000000002, 1.7000000000000006, 6000, 13258.0
1.2000000000000002, 1.8000000000000007, infty, 23064.0
1.2000000000000002, 1.8000000000000007, 6000, 23064.0
1.3000000000000003, 1.5000000000000004, 1468, 2108.0
1.2000000000000002, 1.9000000000000008, infty, 3822.0
1.2000000000000002, 1.9000000000000008, 6000, 3822.0
1.3000000000000003, 1.6000000000000005, 1495, 2452.0
1.4000000000000004, 1.0, 1277, 1492.0
1.3000000000000003, 1.7000000000000006, 1649, 2664.0
1.4000000000000004, 1.1, 1298, 1372.0
1.4000000000000004, 1.2000000000000002, 1352, 1402.0
1.3000000000000003, 1.9000000000000008, 1755, 4122.0
1.3000000000000003, 1.8000000000000007, 1941, 3888.0
1.4000000000000004, 1.4000000000000004, 1353, 2416.0
1.4000000000000004, 1.3000000000000003, 1384, 2758.0
1.4000000000000004, 1.5000000000000004, 1409, 2182.0
1.4000000000000004, 1.6000000000000005, 1415, 2292.0
1.4000000000000004, 1.7000000000000006, 1491, 2708.0
1.5000000000000004, 1.0, 1240, 1230.0
1.4000000000000004, 1.8000000000000007, 1608, 2654.0
1.5000000000000004, 1.1, 1284, 1234.0
1.4000000000000004, 1.9000000000000008, 1525, 2654.0
1.5000000000000004, 1.2000000000000002, 1295, 1734.0
1.5000000000000004, 1.3000000000000003, 1316, 1636.0
1.5000000000000004, 1.4000000000000004, 1332, 2508.0
1.5000000000000004, 1.5000000000000004, 1361, 3416.0
1.5000000000000004, 1.6000000000000005, 1351, 2068.0
1.5000000000000004, 1.7000000000000006, 1384, 2318.0
1.6000000000000005, 1.0, 1236, 1124.0
1.5000000000000004, 1.8000000000000007, 1530, 2974.0
1.5000000000000004, 1.9000000000000008, 1431, 1964.0
1.6000000000000005, 1.1, 1254, 962.0
1.6000000000000005, 1.2000000000000002, 1286, 1164.0
1.6000000000000005, 1.3000000000000003, 1300, 2084.0
1.6000000000000005, 1.4000000000000004, 1295, 1548.0
1.6000000000000005, 1.5000000000000004, 1311, 2308.0
1.6000000000000005, 1.6000000000000005, 1349, 2520.0
1.6000000000000005, 1.7000000000000006, 1370, 2362.0
1.6000000000000005, 1.8000000000000007, 1445, 2192.0
1.6000000000000005, 1.9000000000000008, 1395, 1724.0
1.7000000000000006, 1.0, 1206, 714.0
1.7000000000000006, 1.1, 1209, 424.0
1.7000000000000006, 1.2000000000000002, 1237, 800.0
1.7000000000000006, 1.3000000000000003, 1244, 1516.0
1.7000000000000006, 1.4000000000000004, 1257, 1614.0
1.7000000000000006, 1.5000000000000004, 1296, 1888.0
1.7000000000000006, 1.6000000000000005, 1294, 2528.0
1.7000000000000006, 1.7000000000000006, 1286, 1868.0
1.7000000000000006, 1.8000000000000007, 1384, 1942.0
1.7000000000000006, 1.9000000000000008, 1339, 1280.0
1.8000000000000007, 1.0, 1176, 320.0
1.8000000000000007, 1.1, 1202, 588.0
1.8000000000000007, 1.2000000000000002, 1207, 824.0
1.8000000000000007, 1.3000000000000003, 1220, 1284.0
1.8000000000000007, 1.4000000000000004, 1239, 1402.0
1.8000000000000007, 1.5000000000000004, 1251, 1816.0
1.8000000000000007, 1.6000000000000005, 1246, 1618.0
1.8000000000000007, 1.7000000000000006, 1318, 2272.0
1.8000000000000007, 1.8000000000000007, 1315, 1368.0
1.8000000000000007, 1.9000000000000008, 1308, 1668.0
1.9000000000000008, 1.0, 1159, 308.0
1.9000000000000008, 1.1, 1177, 366.0
1.9000000000000008, 1.2000000000000002, 1184, 568.0
1.9000000000000008, 1.3000000000000003, 1205, 1142.0
1.9000000000000008, 1.4000000000000004, 1212, 1410.0
